OBJECTID;ID_ELEM;ID_PERC;ORIG;NOME;COD_ENTE;STATO;TIPO_ELE;SEDE;ID_SEDE;FITTIZIO;C_LARGH;C_TF;FLG_ST;NODO_INI;NODO_FIN;VISIBILE;PERCORSOAM;CLAS_AMM;ISTAT_ENTE;PERIMETRO;ORIG_FID
218319.000000;01816030182434;000000016293;2.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;5.00000000000;1.00000000000;2.00000000000;5.00000000000;0;0E-11;3.00000000000;1.00000000000;0E-11;0181603;0182434;1.00000000000;A 13 AUTOSTRADA BOLOGNA PADOVA;7.00000000000;000000;114.39;727
218343.000000;01824600182461;000000161800;2.00000000000;VIA PO ALTO;4.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;2.00000000000;22.0000000000;0E-11;0182460;0182461;1.00000000000;VIA PO ALTO;4.00000000000;029010;94.45;777
218350.000000;01824690181952;000000160875;2.00000000000;VIA BOVAZECCHINO;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182469;0181952;1.00000000000;SR 88 RODIGINA (RO);2.00000000000;029004;501.30;812
218351.000000;01824700182471;000000160875;2.00000000000;VIA VERDI;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182470;0182471;1.00000000000;SR 88 RODIGINA (RO);2.00000000000;029004;104.80;813
218352.000000;01824720182470;000000160875;2.00000000000;VIA VERDI;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182472;0182470;1.00000000000;SR 88 RODIGINA (RO);2.00000000000;029004;15.19;814
218353.000000;01824730182474;000000160875;2.00000000000;VIA VERDI;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182473;0182474;1.00000000000;SR 88 RODIGINA (RO);2.00000000000;029004;25.48;815
218354.000000;01824750182476;000000113721;2.00000000000;VIA ERIDANIA;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182475;0182476;1.00000000000;SR 6 ERIDANIA OCCIDENTALE (RO);2.00000000000;029021;93.00;816
218355.000000;01809890182475;000000113721;2.00000000000;SR 6 ERIDANIA OCCIDENTALE;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0180989;0182475;1.00000000000;SR 6 ERIDANIA OCCIDENTALE (RO);2.00000000000;029021;5.46;817
218356.000000;01824770180988;000000113721;2.00000000000;VIA ERIDANIA;2.00000000000;1.00000000000;1.00000000000;1.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182477;0180988;1.00000000000;SR 6 ERIDANIA OCCIDENTALE (RO);2.00000000000;029021;36.69;818
218374.000000;01825010182502;000000036355;2.00000000000;VIA ROMEA NUOVA;1.00000000000;1.00000000000;1.00000000000;2.00000000000;0;0E-11;3.00000000000;21.0000000000;0E-11;0182501;0182502;1.00000000000;SS 309 ROMEA (RO);1.00000000000;029002;22.04;1232
